City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
360,ladario,-19.0047,-57.6017,33.16,58,0,3.09,BR,1697029791
361,waitara,-38.925,174.25,10.83,66,83,9.02,NZ,1697029791
362,nelson,-41.2833,173.2833,8.16,70,6,6.59,NZ,1697029795
363,lovisa,60.4566,26.2251,12.94,95,100,9.85,FI,1697029796
364,alice springs,-23.7,133.8833,19.75,19,3,2.57,AU,1697029797
365,mildura,-34.2,142.15,20.04,44,1,6.63,AU,1697029797
366,puerto rosario,-24.45,-57.0833,35.69,38,4,5.2,PY,1697029798
367,pokhara,28.2333,83.9833,19.18,88,0,2.39,NP,1697029352
368,ancud,-41.8697,-73.8203,7.71,63,4,3.36,CL,1697029784
369,ystad,55.4297,13.8204,17.41,89,100,12.71,SE,1697029799
370,deqen,29.9618,90.7188,8.5,58,100,1.74,CN,1697029800
371,armacao de buzios,-22.7469,-41.8817,26.03,81,5,5.29,BR,1697029801
372,altai,46.3722,96.2583,7.17,55,59,2.56,MN,1697029801
373,tsengel,49.4783,100.8894,7.14,61,2,0.32,MN,1697029802
374,pikalevo,59.5183,34.1664,4.77,86,100,7.12,RU,1697029803
375,catanduva,-21.1378,-48.9728,31.65,46,8,4.82,BR,1697029804
376,oranjestad,12.524,-70.027,31.06,76,40,8.23,AW,1697029805
377,kavaratti,10.5669,72.642,28.7,60,32,2.56,IN,1697029542
378,kudahuvadhoo,2.6708,72.8944,28.18,73,92,4.75,MV,1697029806
379,la ronge,55.1001,-105.2842,4.77,78,36,5.11,CA,1697029807
380,chimbarongo,-34.7,-71.05,10.96,81,14,2.06,CL,1697029808
381,happy valley-goose bay,53.3168,-60.3315,11.72,92,100,0.76,CA,1697029808
382,kone,-21.0595,164.8658,19.59,89,100,2.01,NC,1697029809
383,kolondieba,11.0882,-6.8926,35.97,34,21,2.77,ML,1697029810
384,cambria,35.5641,-121.0808,14.72,83,0,1.34,US,1697029811
385,colonia,50.9333,6.95,26.9,43,0,5.66,DE,1697029641
386,sisimiut,66.9395,-53.6735,-0.35,78,46,4.72,GL,1697029812
387,barra de santo antonio,-9.4047,-35.5072,28.6,60,7,4.42,BR,1697029664
388,la passe,45.5549,-0.8967,28.34,34,5,2.24,FR,1697029814
389,tomatlan,19.9333,-105.25,22.32,96,23,1.41,MX,1697029815
390,souillac,-20.5167,57.5167,24.88,64,55,2.93,MU,1697029815
391,sanghar,26.0466,68.9481,34.95,20,0,2.9,PK,1697029697
392,belawan,3.7755,98.6832,27.16,79,100,1.78,ID,1697029818
393,mhangura,-16.8939,30.1683,32.78,20,11,4.43,ZW,1697029819
394,okhotsk,59.3833,143.3,2.29,91,49,4.12,RU,1697029821
395,kamaishi,39.2667,141.8833,13.52,75,14,1.07,JP,1697029823
396,tadine,-21.55,167.8833,20.91,76,100,3.39,NC,1697029824
397,salinopolis,-0.6136,-47.3561,28.85,70,93,5.29,BR,1697029824
398,buala,-8.145,159.5921,26.74,86,100,4.42,SB,1697029825
399,psebay,44.1234,40.8107,4.5,96,88,0.45,RU,1697029831
400,turpan,42.9333,89.1667,24.34,17,94,1.13,CN,1697029838
401,kulhudhuffushi,6.6221,73.07,25.64,87,100,4.77,MV,1697031893
402,rapid valley,44.0625,-103.1463,7.86,92,0,1.54,US,1697031894
403,kitaibaraki,36.7833,140.75,12.3,71,0,2.82,JP,1697031896
404,weno,7.4515,151.8468,26.97,89,100,2.06,FM,1697031897
405,kaa-khem,51.6833,94.7333,11.89,50,9,1.75,RU,1697031899
406,almirante,9.3,-82.4,27.72,80,100,0.76,PA,1697031827
407,vrangel',42.7297,133.0839,11.88,57,0,3.16,RU,1697031902
408,princeville,45.7668,-61.2985,14.8,80,9,1.54,CA,1697031903
409,noosa heads,-26.3833,153.15,16.85,73,2,2.71,AU,1697031905
410,st. john's,47.5649,-52.7093,15.38,97,100,4.63,CA,1697031907
411,port shepstone,-30.7414,30.455,22.49,82,90,6.24,ZA,1697031909
412,thetford-mines,46.0937,-71.3054,6.06,73,100,1.68,CA,1697031910
413,gandajika,-6.75,23.95,29.13,53,99,0.41,CD,1697031911
414,mujiayingzi,42.1167,118.7833,13.88,46,68,1.72,CN,1697031912
415,nova vicosa,-17.8919,-39.3719,28.03,61,97,4.86,BR,1697031812
416,junction city,39.0286,-96.8314,16.89,91,0,3.13,US,1697031914
417,kijang,35.2442,129.2139,14.85,61,25,3.95,KR,1697031915
418,n'dalatando,-9.2978,14.9116,32.67,32,65,2.96,AO,1697031916
419,usogorsk,63.4106,48.6872,2.59,71,12,2.23,RU,1697031919
420,namie,37.4833,141.0,10.95,76,5,2.7,JP,1697031920
421,libertad,8.9442,125.5019,24.44,94,100,1.48,PH,1697031921
422,kiunga,-6.1219,141.2906,22.97,99,100,1.06,PG,1697031923
423,yulinshi,38.2906,109.7494,14.33,52,100,2.92,CN,1697031924
424,ndele,8.4109,20.6473,29.47,66,97,1.83,CF,1697031925
425,sovetskaya gavan',48.9723,140.2878,8.39,62,0,2.76,RU,1697031927
426,kobayashi,31.9833,130.9833,18.72,73,94,0.56,JP,1697031930
427,lake stevens,48.0151,-122.0637,11.72,89,100,4.63,US,1697031642
428,chilaw,7.5758,79.7953,26.01,83,100,6.17,LK,1697031933
429,artesia,33.8658,-118.0831,19.07,86,20,1.54,US,1697031738
430,qianjiang,30.4151,112.8859,17.95,63,71,3.39,CN,1697031936
431,la cruz,23.9167,-106.9,23.8,82,0,3.0,MX,1697031938
432,siocon,7.7061,122.1353,26.08,85,99,0.46,PH,1697031940
433,mathba,22.2855,89.9629,27.09,81,99,2.26,BD,1697031941
434,anori,-3.7728,-61.6442,38.57,30,95,1.75,BR,1697031942
435,tarfaya,27.9358,-12.9218,24.12,66,0,6.75,MA,1697031943
436,broome,42.2506,-75.833,12.16,77,100,3.13,US,1697031944
437,north battleford,52.7834,-108.2847,5.78,75,0,6.17,CA,1697031946
438,curuca,-0.7289,-47.8481,29.68,64,88,3.78,BR,1697031947
439,pisco,-13.7,-76.2167,19.45,82,22,2.06,PE,1697031948
440,concepcion del oro,24.6333,-101.4167,11.33,90,100,1.59,MX,1697031950
441,dryden,49.7833,-92.7503,5.16,93,100,2.06,CA,1697031952
442,chumphon,10.3333,98.8333,22.75,96,84,0.18,TH,1697031954
443,valparaiso,-33.0393,-71.6273,16.67,67,75,2.57,CL,1697031955
444,son la,21.3167,103.9,19.26,92,22,1.24,VN,1697031956
445,malvern,34.3623,-92.813,19.62,92,100,1.73,US,1697031931
446,lingsugur,16.1667,76.5167,29.15,47,100,1.59,IN,1697031962
447,villa gesell,-37.2639,-56.973,9.85,54,48,14.24,AR,1697031964
448,kolokani,13.5728,-8.0339,36.81,23,22,2.15,ML,1697031966
449,kampong thom,12.7111,104.8887,26.05,88,100,1.22,KH,1697031966
450,al muwayh,22.4333,41.7583,33.84,9,0,3.68,SA,1697031967
451,nuuk,64.1835,-51.7216,5.34,60,40,5.66,GL,1697031836
452,sagua de tanamo,20.5819,-75.2414,31.1,62,17,0.56,CU,1697031969
453,kurtamysh,54.9103,64.4319,8.64,57,100,6.26,RU,1697031969
454,mount pearl,47.5166,-52.7813,14.92,97,100,4.63,CA,1697031970
455,ishinomaki,38.4167,141.3,13.89,72,6,1.69,JP,1697031971
456,shalqar,47.8333,59.6,10.26,39,98,1.96,KZ,1697031973
457,vitoria da conquista,-14.8661,-40.8394,28.57,33,0,4.63,BR,1697031933
458,shinyanga,-3.6667,33.4333,32.45,21,100,2.38,TZ,1697031974
459,uacu cungo,-11.3634,15.1208,29.43,36,100,1.86,AO,1697031975
460,ormara,25.2088,64.6357,27.5,85,0,4.43,PK,1697031977
461,swift current,50.2834,-107.8014,5.45,81,0,4.63,CA,1697031967
462,lauterbach,50.6333,9.4,24.33,60,81,5.53,DE,1697031978
463,wiecbork,53.3538,17.4906,21.72,53,98,8.04,PL,1697031820
464,kokopo,-4.352,152.2633,25.93,84,100,1.36,PG,1697031980
465,genhe,50.7833,121.5167,6.45,65,2,1.14,CN,1697031980
466,port macquarie,-31.4333,152.9167,16.05,89,26,4.03,AU,1697031981
467,lake havasu city,34.4839,-114.3224,24.5,40,4,4.12,US,1697031982
468,zavodskoy,43.4597,132.2922,11.09,68,0,0.73,RU,1697031982
469,praia da vitoria,38.7333,-27.0667,22.64,78,20,2.97,PT,1697031983
470,kuta,-8.7233,115.1723,26.97,88,40,3.6,ID,1697031983
471,guroymak,38.5774,42.0281,20.66,52,86,1.65,TR,1697031984
472,sirte,31.2089,16.5887,25.02,57,1,4.93,LY,1697031984
473,armidale,-30.5167,151.65,8.05,92,0,1.47,AU,1697031985
474,lecheng,25.1238,113.3254,20.05,89,100,0.62,CN,1697031985
475,dhromolaxia,34.8755,33.5868,25.96,64,40,3.6,CY,1697031986
476,mamfe,5.754,9.3123,28.65,82,97,1.23,CM,1697031986
477,shingu,33.7333,135.9833,15.79,73,12,2.92,JP,1697031987
478,juneau,58.3019,-134.4197,7.9,97,100,0.0,US,1697031988
479,mount gambier,-37.8333,140.7667,13.28,88,99,3.99,AU,1697031801
480,la cocha,-27.7773,-65.5704,25.27,23,59,6.31,AR,1697031988
481,signal mountain,35.1226,-85.3438,14.76,74,75,0.89,US,1697031989
482,embalenhle,-26.5333,29.0667,27.53,20,100,5.14,ZA,1697031991
483,yaren,-0.5472,166.916,28.08,77,54,6.19,NR,1697031991
484,shirdi,19.7667,74.4833,29.64,42,91,3.53,IN,1697031992
485,ribeira brava,32.65,-17.0667,28.96,23,100,3.52,PT,1697031992
486,alaghsas,17.0187,8.0168,36.96,9,15,5.78,NE,1697031993
487,viewpark,55.8314,-4.0565,12.13,69,45,1.79,GB,1697031993
488,sao miguel do araguaia,-13.275,-50.1628,38.04,30,2,2.48,BR,1697031994
489,callao,-12.0667,-77.15,18.16,82,100,2.57,PE,1697031994
490,dunedin,-45.8742,170.5036,13.22,50,100,0.45,NZ,1697031995
491,tual,-5.6667,132.75,26.99,82,100,7.28,ID,1697031995
492,wanxian,30.8039,108.3897,18.81,94,100,1.04,CN,1697031996
493,rio verde de mato grosso,-18.9181,-54.8442,37.54,31,33,3.97,BR,1697031879
494,ponta delgada,37.7333,-25.6667,20.1,88,20,3.09,PT,1697031997
495,milford haven,51.7128,-5.0341,16.81,96,100,6.99,GB,1697031998
496,jaguarari,-10.2639,-40.1958,24.72,59,73,4.55,BR,1697031998
497,sandnessjoen,66.0217,12.6316,7.06,81,75,7.2,NO,1697031999
498,myeik,12.4333,98.6,26.22,87,100,0.37,MM,1697031999
499,jiangyou,31.7667,104.7167,15.0,92,100,1.35,CN,1697032000
500,madang,-5.2246,145.7966,25.48,90,91,0.9,PG,1697032000
501,bhindar,24.5,74.1833,29.14,50,0,3.17,IN,1697032001
502,jumla,29.2747,82.1838,10.66,93,32,0.85,NP,1697032001
503,chanasma,23.7167,72.1167,29.64,49,0,2.61,IN,1697032002
504,kachug,53.9606,105.8817,7.88,64,7,1.3,RU,1697032003
505,la'ie,21.6477,-157.9253,26.98,74,97,1.34,US,1697032003
506,murzuq,25.9155,13.9184,29.41,19,1,3.16,LY,1697032004
507,cranbrook,49.4999,-115.7688,4.91,93,20,1.03,CA,1697032004
508,kabba,7.8287,6.0731,30.81,56,100,1.24,NG,1697032005
509,kerimaki,61.9167,29.2833,10.97,93,100,6.17,FI,1697032005
510,danane,7.2596,-8.155,26.22,87,100,0.86,CI,1697032006
511,tangalle,6.024,80.7911,24.09,88,99,3.36,LK,1697032006
512,pyt-yakh,60.7499,72.8582,4.81,76,100,2.73,RU,1697032007
513,bonthe,7.5264,-12.505,28.45,76,88,3.76,SL,1697032007
514,urucui,-7.2294,-44.5561,36.86,21,34,3.92,BR,1697032008
515,puerto baquerizo moreno,-0.9,-89.6,23.91,81,85,6.43,EC,1697031741
516,papao,-17.75,-149.55,23.82,81,4,6.74,PF,1697032009
517,nantucket,41.2835,-70.0995,18.03,86,40,3.09,US,1697031997
518,uklana,29.5167,75.8667,27.52,18,0,1.73,IN,1697032011
519,sault ste. marie,46.5168,-84.3333,8.16,92,100,1.54,CA,1697031955
520,tabou,4.423,-7.3528,26.59,84,100,3.82,CI,1697032012
521,mongomo,1.6274,11.3135,26.21,82,87,0.42,GQ,1697032012
522,belozersk,60.0326,37.7957,3.88,76,100,6.71,RU,1697032013
523,dompu,-8.5356,118.4622,24.98,82,28,0.94,ID,1697032013
524,dudinka,69.4058,86.1778,1.49,93,100,6.71,RU,1697032014
525,cannonvale,-20.2833,148.7,22.66,71,38,7.57,AU,1697032014
526,mokhsogollokh,61.4681,128.9203,8.46,86,100,6.37,RU,1697032015
527,santa cruz del sur,20.7147,-77.9956,30.05,70,16,6.71,CU,1697032015
528,jaicos,-7.3592,-41.1378,36.53,23,2,2.81,BR,1697032016
529,lautoka,-17.6167,177.4667,22.92,78,75,2.06,FJ,1697032016
530,owen sound,44.5672,-80.9435,8.87,98,100,1.34,CA,1697031843
531,fort bragg,35.139,-79.006,19.9,72,0,2.24,US,1697031915
532,yinchuan,38.4681,106.2731,17.48,53,100,2.55,CN,1697032017
533,bozoum,6.3193,16.3799,30.21,58,45,1.84,CF,1697032018
534,kish,26.5578,54.0194,34.15,49,0,4.12,IR,1697032018
535,barakani,-12.1356,44.4317,25.77,77,69,1.03,KM,1697032019
536,inirida,3.8653,-67.9239,30.76,64,70,0.65,CO,1697032019
537,remire-montjoly,4.9167,-52.2667,32.02,62,75,3.6,GF,1697032020
538,teplyk,48.6657,29.745,14.35,26,67,5.75,UA,1697032020
539,pingshan,22.9938,114.7131,21.26,88,15,2.09,CN,1697032021
540,shimoda,34.6667,138.95,17.28,74,51,4.8,JP,1697032022
541,shenjiamen,29.9576,122.298,20.71,68,3,5.38,CN,1697032022
542,chulakkurgan,43.765,69.1814,15.35,36,10,1.19,KZ,1697032023
543,tekkali,18.6167,84.2333,27.06,80,12,0.82,IN,1697032023
544,cidreira,-30.1811,-50.2056,22.48,76,100,2.18,BR,1697032024
545,saldanha,-33.0117,17.9442,17.96,72,57,4.49,ZA,1697032024
546,galesong,-5.3166,119.3661,26.01,64,38,4.7,ID,1697032025
547,isla del bosque,22.7333,-105.85,23.56,83,25,3.17,MX,1697032025
548,acapulco de juarez,16.8634,-99.8901,23.9,94,100,3.09,MX,1697032026
549,argo,37.6333,22.7333,23.21,51,51,5.98,GR,1697032026
550,kupang,-10.1667,123.5833,28.32,74,98,4.63,ID,1697032027
551,timbuktu,16.7735,-3.0074,38.98,11,11,5.35,ML,1697032027
552,yangshuo,24.7808,110.4897,19.29,85,100,0.4,CN,1697032028
553,san pedro pochutla,15.7333,-96.4667,23.84,73,71,2.81,MX,1697032028
554,siguatepeque,14.6,-87.8333,21.98,84,78,2.46,HN,1697032029
555,taoudenni,22.6783,-3.9836,37.49,9,0,4.18,ML,1697032029
556,mandera,3.9366,41.867,34.93,32,79,2.46,KE,1697032030
557,embarcacion,-23.209,-64.096,36.23,36,6,4.44,AR,1697032030
558,balabac,7.9868,117.0645,26.83,81,92,1.3,PH,1697032031
559,el calafate,-50.3408,-72.2768,5.33,69,94,5.22,AR,1697032031
560,port washington,40.8257,-73.6982,19.25,67,75,1.54,US,1697032032
561,"laikit, laikit ii (dimembe)",1.4792,124.9735,22.47,88,20,1.03,ID,1697032032
